,config_file,weighting_scheme,alpha,fine_tune_epoch,reconstruct_loss,reconstruction_layer,weight_scale,use_down_scale,use_upscale,multi_profile,multi_profile_aggr_scheme,scale_guide_loss,user_profile_embeddings_files,seed,val_NDCG@10,val_Recall@10,val_epoch,test_NDCG@10,test_Recall@10,test_epoch,params,all_seeds
846,exponential-0.8-8-MSE-2-0.1-True-False-False-mean-True-gemma_short_large_single-42.yaml,exponential,0.8,8,MSE,2,0.1,True,False,False,mean,True,gemma_short_large_single,42,0.09909,0.18378,18,0.05721,0.11169,18,"('exponential', 0.8, 8, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1643,attention-0.8-8-MSE-1-0.1-False-True-False-mean-False-gemma_short_large_umap_single-42.yaml,attention,0.8,8,MSE,1,0.1,False,True,False,mean,False,gemma_short_large_umap_single,42,0.09894,0.18313,11,0.05721,0.11019,11,"('attention', 0.8, 8, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
912,mean-0.5-4-RMSE-1-0.1-False-True-False-mean-False-gemma_long_large_single-42.yaml,mean,0.5,4,RMSE,1,0.1,False,True,False,mean,False,gemma_long_large_single,42,0.09827,0.18199,7,0.05721,0.11226,7,"('mean', 0.5, 4, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
660,mean-0.8-6-RMSE-1-0.1-False-True-False-mean-False-gemma_long_large_single-42.yaml,mean,0.8,6,RMSE,1,0.1,False,True,False,mean,False,gemma_long_large_single,42,0.0985,0.18351,7,0.05721,0.11314,7,"('mean', 0.8, 6, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
1281,mean-0.8-4-MSE-2-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,mean,0.8,4,MSE,2,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.09928,0.1834,13,0.0572,0.11192,13,"('mean', 0.8, 4, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
838,exponential-0.8-8-MSE-2-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,exponential,0.8,8,MSE,2,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09902,0.18427,14,0.0572,0.11127,14,"('exponential', 0.8, 8, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1164,attention-0.5-8-MSE-1-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,attention,0.5,8,MSE,1,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09788,0.18188,7,0.0572,0.11058,7,"('attention', 0.5, 8, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
1692,attention-0.8-8-RMSE-2-0.1-False-True-False-mean-True-gemma_long_large_single-42.yaml,attention,0.8,8,RMSE,2,0.1,False,True,False,mean,True,gemma_long_large_single,42,0.09982,0.18449,11,0.0572,0.11148,11,"('attention', 0.8, 8, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
1265,mean-0.8-4-MSE-1-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,mean,0.8,4,MSE,1,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.0988,0.18226,14,0.05719,0.11132,14,"('mean', 0.8, 4, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
144,mean-0.65-6-RMSE-1-0.1-False-True-False-mean-True-gemma_long_large_single-42.yaml,mean,0.65,6,RMSE,1,0.1,False,True,False,mean,True,gemma_long_large_single,42,0.0984,0.1822,11,0.05718,0.11035,11,"('mean', 0.65, 6, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
290,attention-0.8-6-RMSE-1-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,attention,0.8,6,RMSE,1,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.09716,0.18166,6,0.05717,0.11125,6,"('attention', 0.8, 6, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
1481,attention-0.5-4-RMSE-2-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,attention,0.5,4,RMSE,2,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.09858,0.18307,10,0.05716,0.11031,10,"('attention', 0.5, 4, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
930,mean-0.5-4-RMSE-2-0.1-False-True-False-mean-False-gemma_short_large_single-42.yaml,mean,0.5,4,RMSE,2,0.1,False,True,False,mean,False,gemma_short_large_single,42,0.09862,0.18378,7,0.05716,0.11257,7,"('mean', 0.5, 4, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
1433,attention-0.5-4-MSE-1-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,attention,0.5,4,MSE,1,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.09934,0.18454,9,0.05716,0.11069,9,"('attention', 0.5, 4, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
221,attention-0.8-4-RMSE-1-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,attention,0.8,4,RMSE,1,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.09931,0.18335,11,0.05716,0.111,11,"('attention', 0.8, 4, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
417,exponential-0.5-8-MSE-1-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,exponential,0.5,8,MSE,1,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.09943,0.18345,13,0.05716,0.11106,13,"('exponential', 0.5, 8, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
788,exponential-0.8-4-MSE-1-0.1-False-True-False-mean-False-gemma_long_large_single-42.yaml,exponential,0.8,4,MSE,1,0.1,False,True,False,mean,False,gemma_long_large_single,42,0.09914,0.18378,7,0.05716,0.11169,7,"('exponential', 0.8, 4, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
309,attention-0.65-4-MSE-2-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,attention,0.65,4,MSE,2,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.09855,0.18275,9,0.05715,0.11067,9,"('attention', 0.65, 4, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
1532,exponential-0.8-4-RMSE-1-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,exponential,0.8,4,RMSE,1,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.09895,0.18422,13,0.05715,0.11104,13,"('exponential', 0.8, 4, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
186,mean-0.65-8-MSE-1-0.1-True-False-False-mean-True-gemma_short_large_single-42.yaml,mean,0.65,8,MSE,1,0.1,True,False,False,mean,True,gemma_short_large_single,42,0.09867,0.18226,14,0.05715,0.1115,14,"('mean', 0.65, 8, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
375,attention-0.65-6-MSE-2-0.1-False-True-False-mean-False-gemma_short_large_umap_single-42.yaml,attention,0.65,6,MSE,2,0.1,False,True,False,mean,False,gemma_short_large_umap_single,42,0.09858,0.18433,11,0.05715,0.11198,11,"('attention', 0.65, 6, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
311,attention-0.65-4-MSE-2-0.1-False-True-False-mean-False-gemma_short_large_umap_single-42.yaml,attention,0.65,4,MSE,2,0.1,False,True,False,mean,False,gemma_short_large_umap_single,42,0.09787,0.18188,6,0.05715,0.1105,6,"('attention', 0.65, 4, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
606,exponential-0.5-6-RMSE-1-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,exponential,0.5,6,RMSE,1,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09925,0.18476,20,0.05715,0.11257,20,"('exponential', 0.5, 6, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
395,attention-0.65-6-RMSE-1-0.1-False-True-False-mean-True-gemma_short_large_umap_single-42.yaml,attention,0.65,6,RMSE,1,0.1,False,True,False,mean,True,gemma_short_large_umap_single,42,0.09974,0.18438,11,0.05715,0.11048,11,"('attention', 0.65, 6, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
229,attention-0.8-4-RMSE-1-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,attention,0.8,4,RMSE,1,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.09781,0.18291,10,0.05714,0.11142,10,"('attention', 0.8, 4, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
341,attention-0.65-4-RMSE-2-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,attention,0.65,4,RMSE,2,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.09862,0.18313,9,0.05713,0.11096,9,"('attention', 0.65, 4, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
1398,exponential-0.65-6-RMSE-1-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,exponential,0.65,6,RMSE,1,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09867,0.18242,13,0.05712,0.11046,13,"('exponential', 0.65, 6, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
556,exponential-0.5-4-RMSE-2-0.1-False-True-False-mean-True-gemma_long_large_single-42.yaml,exponential,0.5,4,RMSE,2,0.1,False,True,False,mean,True,gemma_long_large_single,42,0.09956,0.18411,14,0.05712,0.1115,14,"('exponential', 0.5, 4, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
1302,mean-0.8-4-RMSE-1-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,mean,0.8,4,RMSE,1,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09835,0.18161,9,0.05712,0.11115,9,"('mean', 0.8, 4, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
586,exponential-0.5-6-MSE-2-0.1-False-True-False-mean-False-gemma_short_large_single-42.yaml,exponential,0.5,6,MSE,2,0.1,False,True,False,mean,False,gemma_short_large_single,42,0.09865,0.18476,7,0.05712,0.11226,7,"('exponential', 0.5, 6, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
664,mean-0.8-6-RMSE-1-0.1-False-True-False-mean-True-gemma_long_large_single-42.yaml,mean,0.8,6,RMSE,1,0.1,False,True,False,mean,True,gemma_long_large_single,42,0.09817,0.18177,11,0.05712,0.11092,11,"('mean', 0.8, 6, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
59,attention-0.65-8-RMSE-1-0.1-False-True-False-mean-True-gemma_short_large_umap_single-42.yaml,attention,0.65,8,RMSE,1,0.1,False,True,False,mean,True,gemma_short_large_umap_single,42,0.09904,0.18384,11,0.05711,0.1101,11,"('attention', 0.65, 8, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
335,attention-0.65-4-RMSE-1-0.1-True-False-False-mean-False-gemma_short_large_umap_single-42.yaml,attention,0.65,4,RMSE,1,0.1,True,False,False,mean,False,gemma_short_large_umap_single,42,0.0984,0.18318,6,0.0571,0.11119,6,"('attention', 0.65, 4, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
688,mean-0.8-6-RMSE-2-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,mean,0.8,6,RMSE,2,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.09998,0.18405,14,0.0571,0.1105,14,"('mean', 0.8, 6, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
184,mean-0.65-8-MSE-1-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,mean,0.65,8,MSE,1,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.09901,0.18492,18,0.05709,0.11222,18,"('mean', 0.65, 8, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
738,exponential-0.65-8-MSE-1-0.1-True-False-False-mean-True-gemma_short_large_single-42.yaml,exponential,0.65,8,MSE,1,0.1,True,False,False,mean,True,gemma_short_large_single,42,0.09915,0.18373,14,0.05709,0.11088,14,"('exponential', 0.65, 8, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1145,attention-0.5-6-RMSE-2-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,attention,0.5,6,RMSE,2,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.09952,0.18443,11,0.05709,0.11079,11,"('attention', 0.5, 6, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
135,mean-0.65-6-MSE-2-0.1-True-False-False-mean-False-gemma_short_large_umap_single-42.yaml,mean,0.65,6,MSE,2,0.1,True,False,False,mean,False,gemma_short_large_umap_single,42,0.09845,0.18394,7,0.05709,0.11075,7,"('mean', 0.65, 6, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
27,attention-0.65-8-MSE-1-0.1-False-True-False-mean-True-gemma_short_large_umap_single-42.yaml,attention,0.65,8,MSE,1,0.1,False,True,False,mean,True,gemma_short_large_umap_single,42,0.09944,0.184,11,0.05709,0.10987,11,"('attention', 0.65, 8, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
1693,attention-0.8-8-RMSE-2-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,attention,0.8,8,RMSE,2,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.09872,0.18248,18,0.05708,0.11073,18,"('attention', 0.8, 8, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
1116,mean-0.65-4-RMSE-1-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,mean,0.65,4,RMSE,1,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.09874,0.18335,13,0.05708,0.11035,13,"('mean', 0.65, 4, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
1644,attention-0.8-8-MSE-1-0.1-False-True-False-mean-True-gemma_long_large_single-42.yaml,attention,0.8,8,MSE,1,0.1,False,True,False,mean,True,gemma_long_large_single,42,0.10032,0.18329,11,0.05707,0.11205,11,"('attention', 0.8, 8, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
140,mean-0.65-6-RMSE-1-0.1-False-True-False-mean-False-gemma_long_large_single-42.yaml,mean,0.65,6,RMSE,1,0.1,False,True,False,mean,False,gemma_long_large_single,42,0.09866,0.18329,7,0.05706,0.1127,7,"('mean', 0.65, 6, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
1333,exponential-0.65-4-RMSE-1-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,exponential,0.65,4,RMSE,1,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.0987,0.18318,12,0.05706,0.11142,12,"('exponential', 0.65, 4, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
1201,attention-0.5-8-RMSE-1-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,attention,0.5,8,RMSE,1,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.09836,0.18362,12,0.05705,0.11205,12,"('attention', 0.5, 8, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
5,attention-0.65-6-RMSE-2-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,attention,0.65,6,RMSE,2,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.0982,0.18362,10,0.05704,0.10996,10,"('attention', 0.65, 6, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
120,mean-0.65-6-MSE-1-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,mean,0.65,6,MSE,1,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.09961,0.18416,13,0.05704,0.11134,13,"('mean', 0.65, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
604,exponential-0.5-6-RMSE-1-0.1-False-True-False-mean-True-gemma_long_large_single-42.yaml,exponential,0.5,6,RMSE,1,0.1,False,True,False,mean,True,gemma_long_large_single,42,0.09888,0.18269,14,0.05704,0.11094,14,"('exponential', 0.5, 6, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
304,attention-0.65-4-MSE-1-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,attention,0.65,4,MSE,1,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.09825,0.18166,10,0.05702,0.11205,10,"('attention', 0.65, 4, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
1073,mean-0.65-4-MSE-1-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,mean,0.65,4,MSE,1,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.09906,0.18297,12,0.05701,0.11123,12,"('mean', 0.65, 4, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
1465,attention-0.5-4-RMSE-1-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,attention,0.5,4,RMSE,1,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.09888,0.18286,10,0.05701,0.1095,10,"('attention', 0.5, 4, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
956,mean-0.5-6-MSE-1-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,mean,0.5,6,MSE,1,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.09928,0.18269,14,0.05701,0.11044,14,"('mean', 0.5, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
239,attention-0.8-4-RMSE-2-0.1-False-True-False-mean-True-gemma_short_large_umap_single-42.yaml,attention,0.8,4,RMSE,2,0.1,False,True,False,mean,True,gemma_short_large_umap_single,42,0.09884,0.18378,11,0.057,0.11144,11,"('attention', 0.8, 4, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
48,attention-0.65-8-MSE-2-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,attention,0.65,8,MSE,2,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.09789,0.18171,17,0.05699,0.11249,17,"('attention', 0.65, 8, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
602,exponential-0.5-6-RMSE-1-0.1-False-True-False-mean-False-gemma_short_large_single-42.yaml,exponential,0.5,6,RMSE,1,0.1,False,True,False,mean,False,gemma_short_large_single,42,0.09954,0.18351,13,0.05699,0.10897,13,"('exponential', 0.5, 6, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
373,attention-0.65-6-MSE-2-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,attention,0.65,6,MSE,2,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.09833,0.18242,9,0.05699,0.11052,9,"('attention', 0.65, 6, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
78,attention-0.65-8-RMSE-2-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,attention,0.65,8,RMSE,2,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.09836,0.18204,7,0.05699,0.10958,7,"('attention', 0.65, 8, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
1488,attention-0.5-4-RMSE-2-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,attention,0.5,4,RMSE,2,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.09829,0.18275,11,0.05699,0.1109,11,"('attention', 0.5, 4, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
1404,exponential-0.65-6-RMSE-1-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,exponential,0.65,6,RMSE,1,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.09914,0.18329,13,0.05698,0.11008,13,"('exponential', 0.65, 6, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
1392,exponential-0.65-6-RMSE-1-0.1-False-True-False-mean-False-gemma_long_large_single-42.yaml,exponential,0.65,6,RMSE,1,0.1,False,True,False,mean,False,gemma_long_large_single,42,0.09911,0.18264,13,0.05698,0.10931,13,"('exponential', 0.65, 6, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
108,mean-0.65-6-MSE-1-0.1-False-True-False-mean-False-gemma_long_large_single-42.yaml,mean,0.65,6,MSE,1,0.1,False,True,False,mean,False,gemma_long_large_single,42,0.09891,0.18443,7,0.05698,0.11198,7,"('mean', 0.65, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
1409,exponential-0.65-6-RMSE-2-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,exponential,0.65,6,RMSE,2,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.09882,0.1822,13,0.05696,0.11175,13,"('exponential', 0.65, 6, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
1493,attention-0.5-6-MSE-1-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,attention,0.5,6,MSE,1,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.0995,0.18318,11,0.05696,0.11056,11,"('attention', 0.5, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
1312,mean-0.8-4-RMSE-2-0.1-False-True-False-mean-False-gemma_long_large_single-42.yaml,mean,0.8,4,RMSE,2,0.1,False,True,False,mean,False,gemma_long_large_single,42,0.09846,0.18405,7,0.05696,0.11293,7,"('mean', 0.8, 4, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
1366,exponential-0.65-6-MSE-1-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,exponential,0.65,6,MSE,1,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09861,0.18324,14,0.05695,0.11069,14,"('exponential', 0.65, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
632,mean-0.8-6-MSE-1-0.1-False-True-False-mean-True-gemma_long_large_single-42.yaml,mean,0.8,6,MSE,1,0.1,False,True,False,mean,True,gemma_long_large_single,42,0.09872,0.18367,11,0.05694,0.11065,11,"('mean', 0.8, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
1621,exponential-0.8-8-MSE-1-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,exponential,0.8,8,MSE,1,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.09853,0.18166,16,0.05694,0.10906,16,"('exponential', 0.8, 8, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
914,mean-0.5-4-RMSE-1-0.1-False-True-False-mean-False-gemma_short_large_single-42.yaml,mean,0.5,4,RMSE,1,0.1,False,True,False,mean,False,gemma_short_large_single,42,0.09886,0.18492,7,0.05694,0.11194,7,"('mean', 0.5, 4, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
999,mean-0.5-6-RMSE-2-0.1-False-True-False-mean-True-gemma_short_large_umap_single-42.yaml,mean,0.5,6,RMSE,2,0.1,False,True,False,mean,True,gemma_short_large_umap_single,42,0.09885,0.1822,17,0.05694,0.11115,17,"('mean', 0.5, 6, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
808,exponential-0.8-4-MSE-2-0.1-False-True-False-mean-True-gemma_long_large_single-42.yaml,exponential,0.8,4,MSE,2,0.1,False,True,False,mean,True,gemma_long_large_single,42,0.09965,0.18313,13,0.05693,0.11014,13,"('exponential', 0.8, 4, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
87,attention-0.8-4-MSE-1-0.1-False-True-False-mean-False-gemma_short_large_umap_single-42.yaml,attention,0.8,4,MSE,1,0.1,False,True,False,mean,False,gemma_short_large_umap_single,42,0.09865,0.18378,10,0.05692,0.11031,10,"('attention', 0.8, 4, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
856,exponential-0.8-8-RMSE-1-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,exponential,0.8,8,RMSE,1,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09816,0.18204,10,0.05692,0.11075,10,"('exponential', 0.8, 8, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
47,attention-0.65-8-MSE-2-0.1-True-False-False-mean-False-gemma_short_large_umap_single-42.yaml,attention,0.65,8,MSE,2,0.1,True,False,False,mean,False,gemma_short_large_umap_single,42,0.09885,0.18422,7,0.05692,0.11054,7,"('attention', 0.65, 8, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
46,attention-0.65-8-MSE-2-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,attention,0.65,8,MSE,2,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.09794,0.18226,7,0.05691,0.11088,7,"('attention', 0.65, 8, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
